time (Julian Date),tsi_1au (W/m^2),instrument_accuracy_1au (W/m^2),instrument_precision_1au (W/m^2),solar_standard_deviation_1au (W/m^2),measurement_uncertainty_1au (W/m^2),tsi_true_earth (W/m^2),instrument_accuracy_true_earth (W/m^2),instrument_precision_true_earth (W/m^2),solar_standard_deviation_true_earth (W/m^2),measurement_uncertainty_true_earth (W/m^2),avg_measurement_date (Julian Date),std_dev_measurement_date (days)
2456795.0,1361.8558,0.5773,0.0068,0.05323,0.5797,1331.6531,0.5645,0.0068,0.1379,0.5811,2456795.021479,0.268
2456796.0,1361.8383,0.5773,0.0068,0.05374,0.5798,1331.0947,0.5643,0.0068,0.1965,0.5975,2456795.992583,0.2842
2456797.0,1361.7209,0.5772,0.0068,0.04657,0.5791,1330.4416,0.564,0.0068,0.1672,0.5882,2456796.969858,0.2741
2456798.0,1361.6854,0.5772,0.0068,0.04186,0.5787,1329.8973,0.5637,0.0068,0.1485,0.583,2456797.90686,0.2467
2456799.0,1361.5915,0.5773,0.0068,0.04883,0.5794,1329.2269,0.5636,0.0068,0.1503,0.5833,2456798.988341,0.2862
2456800.0,1361.6373,0.5773,0.0068,0.05571,0.58,1328.7836,0.5634,0.0068,0.1827,0.5923,2456799.916861,0.298
2456801.0,1361.5677,0.5773,0.0068,0.05632,0.58,1328.1867,0.5632,0.0068,0.1819,0.5918,2456800.943491,0.2837
2456802.0,1361.4807,0.5773,0.0068,0.0617,0.5806,1327.5982,0.5629,0.0068,0.1602,0.5853,2456801.943168,0.2823
2456803.0,1361.4995,0.5773,0.0068,0.05817,0.5802,1327.1021,0.5627,0.0068,0.1388,0.5796,2456802.990909,0.2917
2456804.0,1361.516,0.5773,0.0068,0.05914,0.5803,1326.6574,0.5625,0.0068,0.1526,0.5828,2456803.954596,0.2705
2456805.0,1361.4705,0.5773,0.0068,0.05138,0.5795,1326.1209,0.5623,0.0068,0.156,0.5835,2456805.014402,0.2949
2456806.0,1361.4296,0.5772,0.0068,0.04772,0.5792,1325.6815,0.5621,0.0068,0.1203,0.5748,2456805.899939,0.2821
2456807.0,1361.4901,0.5773,0.0068,0.06503,0.5809,1325.2671,0.5619,0.0068,0.1224,0.5751,2456806.981998,0.3027
2456808.0,1361.4713,0.5773,0.0068,0.04478,0.579,1324.8148,0.5617,0.0068,0.1196,0.5743,2456808.008122,0.2926
2456809.0,1361.4848,0.5773,0.0068,0.048,0.5793,1324.4371,0.5616,0.0068,0.1288,0.5761,2456808.963157,0.2768
2456810.0,1361.4668,0.5773,0.0068,0.04629,0.5791,1324.0059,0.5614,0.0068,0.1307,0.5764,2456810.008596,0.2817
2456811.0,1361.4861,0.5773,0.0068,0.05775,0.5802,1323.6539,0.5612,0.0068,0.1117,0.5722,2456810.978114,0.31
2456812.0,1361.5632,0.5773,0.0068,0.06083,0.5805,1323.3537,0.5611,0.0068,0.1071,0.5712,2456811.992713,0.3179
2456813.0,1361.5522,0.5774,0.0068,0.03966,0.5788,1323.0191,0.5611,0.0068,0.1128,0.5723,2456812.897423,0.2746
2456814.0,1361.4986,0.5774,0.0068,0.06769,0.5814,1322.6037,0.5609,0.0068,0.1495,0.5805,2456813.946578,0.2719
2456815.0,1361.2248,0.5773,0.0068,0.1314,0.5921,1322.0099,0.5607,0.0068,0.2144,0.6003,2456814.926566,0.2822
2456816.0,1360.8517,0.5771,0.0068,0.08035,0.5827,1321.2998,0.5604,0.0068,0.1599,0.5827,2456816.001859,0.2819
2456817.0,1360.7005,0.5771,0.0068,0.05491,0.5797,1320.851,0.5602,0.0068,0.0891,0.5672,2456816.966708,0.2908
2456818.0,1360.657,0.5771,0.0068,0.07008,0.5813,1320.4911,0.56,0.0068,0.1373,0.5766,2456818.014028,0.2837
2456819.0,1360.7504,0.5771,0.0068,0.1225,0.59,1320.2821,0.5599,0.0068,0.05307,0.5624,2456819.032956,0.2803
2456820.0,1361.1874,0.5773,0.0068,0.1185,0.5893,1320.4397,0.56,0.0068,0.05465,0.5627,2456819.964832,0.287
2456821.0,1361.4783,0.5774,0.0068,0.08617,0.5838,1320.4419,0.56,0.0068,0.03959,0.5614,2456820.971479,0.3129
2456822.0,1361.72,0.5775,0.0068,0.07453,0.5823,1320.3996,0.56,0.0068,0.0701,0.5644,2456821.994296,0.3173
2456823.0,1361.6814,0.5775,0.0068,0.1141,0.5887,1320.0987,0.5599,0.0068,0.1802,0.5881,2456822.996972,0.3058
2456824.0,1361.3369,0.5773,0.0068,0.07383,0.582,1319.5093,0.5596,0.0068,0.129,0.5743,2456823.999309,0.2777
2456825.0,1361.2746,0.5775,0.0068,0.05815,0.5804,1319.1899,0.5596,0.0068,0.07259,0.5643,2456825.05159,0.3133
2456826.0,1361.2884,0.5775,0.0068,0.04675,0.5793,1318.9858,0.5595,0.0068,0.06068,0.5628,2456825.967443,0.2788
2456827.0,1361.3789,0.5775,0.0068,0.04742,0.5794,1318.8452,0.5595,0.0068,0.07577,0.5646,2456826.970254,0.2924
2456828.0,1361.398,0.5775,0.0068,0.055,0.5801,1318.6474,0.5594,0.0068,0.09718,0.5677,2456827.96785,0.3212
2456829.0,1361.3553,0.5775,0.0068,0.05126,0.5798,1318.4185,0.5593,0.0068,0.08047,0.565,2456828.878069,0.2524
2456830.0,1361.3547,0.5775,0.0068,0.05365,0.58,1318.2052,0.5592,0.0068,0.06907,0.5634,2456829.981154,0.2928
2456831.0,1361.4074,0.5775,0.0068,0.05334,0.58,1318.0779,0.5591,0.0068,0.06904,0.5634,2456830.977558,0.2803
2456832.0,1361.3607,0.5775,0.0068,0.05529,0.5801,1317.87,0.559,0.0068,0.0889,0.5661,2456831.965629,0.3061
2456833.0,1361.2522,0.5774,0.0068,0.0595,0.5805,1317.611,0.5589,0.0068,0.09059,0.5662,2456832.991651,0.3112
2456834.0,1361.1602,0.5774,0.0068,0.04661,0.5793,1317.3894,0.5588,0.0068,0.0498,0.5611,2456833.974124,0.2822
2456835.0,1361.2293,0.5774,0.0068,0.04943,0.5795,1317.3382,0.5588,0.0068,0.05572,0.5616,2456834.959505,0.2694
2456836.0,1361.218,0.5774,0.0068,0.04166,0.5789,1317.2338,0.5588,0.0068,0.03823,0.5601,2456835.848085,0.2388
2456837.0,1361.2805,0.5775,0.0068,0.06578,0.5812,1317.2017,0.5588,0.0068,0.05911,0.5619,2456836.872868,0.2099
2456838.0,1361.495,0.5775,0.0068,0.05266,0.5799,1317.3379,0.5588,0.0068,0.04519,0.5606,2456837.82297,0.1541
2456839.0,1361.6394,0.5776,0.0068,0.05243,0.58,1317.4142,0.5588,0.0068,0.03983,0.5603,2456838.899349,0.3247
2456840.0,1361.5871,0.5777,0.0068,0.09872,0.5861,1317.3141,0.5589,0.0068,0.1067,0.569,2456840.061779,0.3693
2456841.0,1361.2871,0.5776,0.0068,0.1126,0.5885,1316.9964,0.5588,0.0068,0.114,0.5703,2456841.067129,0.2763
2456842.0,1361.0139,0.5775,0.0068,0.08557,0.5838,1316.7204,0.5587,0.0068,0.08458,0.5651,2456841.905783,0.2728
2456843.0,1360.8899,0.5774,0.0068,0.06429,0.581,1316.5994,0.5586,0.0068,0.06076,0.5619,2456842.938065,0.2991
2456844.0,1360.5805,0.5773,0.0068,0.1444,0.5951,1316.311,0.5585,0.0068,0.1349,0.5746,2456843.874944,0.279
2456845.0,1360.2185,0.5771,0.0068,0.07605,0.5821,1315.9868,0.5584,0.0068,0.06759,0.5624,2456844.948178,0.2922
2456846.0,1360.1404,0.5771,0.0068,0.0544,0.5797,1315.9452,0.5584,0.0068,0.05802,0.5614,2456845.892525,0.2583
2456847.0,1360.3881,0.5772,0.0068,0.1837,0.6057,1316.237,0.5585,0.0068,0.1944,0.5913,2456846.993114,0.3236
2456848.0,1360.9869,0.5775,0.0068,0.1386,0.5939,1316.8791,0.5588,0.0068,0.1516,0.579,2456848.068595,0.303
2456849.0,1361.2584,0.5776,0.0068,0.09329,0.5851,1317.2004,0.5589,0.0068,0.1084,0.5693,2456848.939041,0.2808
2456850.0,1361.414,0.5776,0.0068,0.05148,0.5799,1317.4191,0.559,0.0068,0.06402,0.5626,2456849.841722,0.3277
2456851.0,1361.5545,0.5777,0.0068,0.07018,0.582,1317.6536,0.5591,0.0068,0.08876,0.5661,2456851.0178,0.2885
2456852.0,1361.6829,0.5778,0.0068,0.04678,0.5797,1317.8614,0.5592,0.0068,0.06414,0.5628,2456851.921472,0.3018
2456853.0,1361.7007,0.5778,0.0068,0.05992,0.5809,1317.9812,0.5592,0.0068,0.06404,0.5629,2456852.944002,0.3091
2456854.0,1361.6352,0.5779,0.0068,0.06065,0.5811,1318.0234,0.5594,0.0068,0.04496,0.5612,2456853.91508,0.3179
2456855.0,1361.5594,0.5778,0.0068,0.06662,0.5817,1318.0761,0.5594,0.0068,0.06281,0.5629,2456854.981942,0.2959
2456856.0,1361.5576,0.5778,0.0068,0.04508,0.5796,1318.1844,0.5594,0.0068,0.0279,0.5601,2456855.844147,0.2951
2456857.0,1361.4073,0.5778,0.0068,0.05392,0.5803,1318.2061,0.5594,0.0068,0.04002,0.5609,2456857.04783,0.3139
2456858.0,1361.2665,0.5777,0.0068,0.05861,0.5807,1318.2164,0.5595,0.0068,0.03647,0.5606,2456858.016144,0.3141
2456859.0,1361.113,0.5777,0.0068,0.06245,0.581,1318.2336,0.5595,0.0068,0.049,0.5616,2456859.028153,0.3259
2456860.0,1361.0993,0.5777,0.0068,0.04496,0.5794,1318.4029,0.5595,0.0068,0.06985,0.5639,2456860.059684,0.3158
2456861.0,1361.1572,0.5777,0.0068,0.05602,0.5804,1318.6443,0.5596,0.0068,0.1073,0.5698,2456861.029955,0.3243
2456862.0,1361.2295,0.5777,0.0068,0.05704,0.5805,1318.9224,0.5598,0.0068,0.08412,0.566,2456862.045318,0.3018
2456863.0,1361.213,0.5777,0.0068,0.04267,0.5793,1319.1332,0.5598,0.0068,0.07759,0.5652,2456863.076896,0.3043
2456864.0,1361.2546,0.5777,0.0068,0.05754,0.5806,1319.3998,0.56,0.0068,0.09457,0.5679,2456864.041537,0.3134
2456865.0,1361.3477,0.5778,0.0068,0.05275,0.5802,1319.7403,0.5601,0.0068,0.1068,0.5702,2456865.045161,0.2986
2456866.0,1361.4547,0.5779,0.0068,0.06695,0.5818,1320.0998,0.5604,0.0068,0.134,0.5762,2456866.014241,0.298
2456867.0,1361.6035,0.578,0.0068,0.06878,0.5821,1320.5156,0.5606,0.0068,0.1426,0.5784,2456866.98889,0.3138
2456868.0,1361.7226,0.5781,0.0068,0.05734,0.5809,1320.9291,0.5607,0.0068,0.1367,0.5772,2456868.005048,0.3158
2456869.0,1361.815,0.5781,0.0068,0.04111,0.5796,1321.3176,0.5609,0.0068,0.1146,0.5725,2456868.977549,0.2816
2456870.0,1361.9096,0.5781,0.0068,0.05455,0.5807,1321.7187,0.5611,0.0068,0.1198,0.5737,2456869.940948,0.2703
2456871.0,1362.0172,0.5782,0.0068,0.05311,0.5806,1322.1644,0.5613,0.0068,0.1415,0.5788,2456870.960499,0.3063
2456872.0,1362.0098,0.5782,0.0068,0.06588,0.5819,1322.5051,0.5614,0.0068,0.08441,0.5677,2456871.960526,0.3184
2456873.0,1361.9381,0.5781,0.0068,0.05738,0.581,1322.7832,0.5615,0.0068,0.09772,0.57,2456872.927282,0.2589
2456874.0,1361.9611,0.5782,0.0068,0.05576,0.5808,1323.2109,0.5617,0.0068,0.1517,0.5818,2456874.017083,0.2932
2456875.0,1361.8832,0.5781,0.0068,0.04673,0.58,1323.5491,0.5618,0.0068,0.1154,0.5736,2456875.096082,0.2836
2456876.0,1361.7997,0.5781,0.0068,0.06711,0.582,1323.8415,0.562,0.0068,0.08134,0.5678,2456876.045269,0.3072
2456877.0,1361.7006,0.578,0.0068,0.05507,0.5807,1324.1452,0.5621,0.0068,0.1188,0.5745,2456877.040439,0.2901
2456878.0,1361.5583,0.578,0.0068,0.07779,0.5832,1324.4061,0.5622,0.0068,0.07278,0.5669,2456878.014128,0.2946
2456879.0,1361.4257,0.5779,0.0068,0.04626,0.5798,1324.6967,0.5623,0.0068,0.1318,0.5776,2456879.020271,0.2899
2456880.0,1361.3786,0.5779,0.0068,0.05567,0.5806,1325.0547,0.5625,0.0068,0.1191,0.575,2456879.973869,0.286
2456881.0,1361.3711,0.578,0.0068,0.04903,0.5801,1325.4976,0.5628,0.0068,0.1237,0.5762,2456881.021414,0.2913
2456882.0,1361.3793,0.578,0.0068,0.05485,0.5806,1325.9372,0.563,0.0068,0.1448,0.5813,2456882.010733,0.2966
2456883.0,1361.3259,0.578,0.0068,0.05455,0.5806,1326.3265,0.5632,0.0068,0.1421,0.5808,2456883.007829,0.332
2456884.0,1361.249,0.578,0.0068,0.05829,0.5809,1326.684,0.5633,0.0068,0.1272,0.5775,2456883.970049,0.2956
2456885.0,1361.0843,0.5779,0.0068,0.08494,0.5841,1326.9544,0.5634,0.0068,0.0667,0.5674,2456884.913858,0.2721
2456886.0,1360.9273,0.5778,0.0068,0.05165,0.5802,1327.2614,0.5636,0.0068,0.1413,0.581,2456885.903881,0.2853
2456887.0,1360.9853,0.5779,0.0068,0.04942,0.58,1327.8082,0.5638,0.0068,0.1551,0.5847,2456886.938441,0.2951
2456888.0,1361.1333,0.5779,0.0068,0.06786,0.5819,1328.4523,0.5641,0.0068,0.2006,0.5987,2456887.970771,0.3137
2456889.0,1361.2117,0.578,0.0068,0.04362,0.5796,1329.0361,0.5643,0.0068,0.1785,0.5919,2456888.996213,0.3276
2456890.0,1361.2311,0.578,0.0068,0.05937,0.581,1329.5541,0.5645,0.0068,0.1771,0.5917,2456889.98375,0.2963
2456891.0,1361.1601,0.5779,0.0068,0.05057,0.5802,1330.0112,0.5647,0.0068,0.1697,0.5897,2456891.002341,0.2971
2456892.0,1361.2917,0.578,0.0068,0.06471,0.5816,1330.6488,0.565,0.0068,0.1981,0.5987,2456891.965788,0.2884
2456893.0,1361.3908,0.578,0.0068,0.06262,0.5814,1331.2959,0.5653,0.0068,0.1863,0.5952,2456892.984586,0.2657
2456894.0,1361.4057,0.5782,0.0068,0.04634,0.58,1331.8649,0.5656,0.0068,0.1486,0.5848,2456893.988567,0.2833
2456895.0,1361.308,0.5781,0.0068,0.07137,0.5825,1332.344,0.5658,0.0068,0.1348,0.5817,2456895.006708,0.2823
2456896.0,1361.3371,0.5782,0.0068,0.05465,0.5807,1332.9245,0.5661,0.0068,0.2033,0.6015,2456895.964785,0.2874
2456897.0,1361.4793,0.5782,0.0068,0.07825,0.5835,1333.6579,0.5664,0.0068,0.2106,0.6043,2456896.975675,0.2667
2456898.0,1361.5897,0.5783,0.0068,0.05638,0.581,1334.3674,0.5667,0.0068,0.1882,0.5971,2456897.978355,0.2902
2456899.0,1361.524,0.5782,0.0068,0.05835,0.5812,1334.9306,0.5669,0.0068,0.1364,0.5831,2456899.005892,0.2687
2456900.0,1361.4568,0.5782,0.0068,0.03614,0.5793,1335.4818,0.5672,0.0068,0.1927,0.599,2456899.998472,0.2815
2456901.0,1361.5014,0.5782,0.0068,0.04848,0.5803,1336.1699,0.5675,0.0068,0.203,0.6027,2456901.018486,0.2888
2456902.0,1361.5422,0.5782,0.0068,0.05254,0.5806,1336.847,0.5678,0.0068,0.2285,0.612,2456902.012038,0.3144
2456903.0,1361.4523,0.5782,0.0068,0.06413,0.5818,1337.4461,0.568,0.0068,0.1587,0.5898,2456903.06995,0.2814
2456904.0,1361.4288,0.5782,0.0068,0.04376,0.5799,1338.0344,0.5683,0.0068,0.215,0.6076,2456904.000132,0.3238
2456905.0,1361.4431,0.5782,0.0068,0.06896,0.5823,1338.6954,0.5685,0.0068,0.2786,0.6331,2456904.97518,0.345
2456906.0,1361.5292,0.5782,0.0068,0.05373,0.5807,1339.4636,0.5689,0.0068,0.2197,0.6098,2456905.997318,0.2963
2456907.0,1361.4675,0.5784,0.0068,0.05427,0.5809,1340.0876,0.5693,0.0068,0.1903,0.6002,2456907.014343,0.3034
2456908.0,1361.3608,0.5783,0.0068,0.08053,0.5839,1340.6257,0.5695,0.0068,0.1566,0.5906,2456907.964832,0.3102
2456909.0,1361.0838,0.5782,0.0068,0.1051,0.5877,1340.9993,0.5697,0.0068,0.1206,0.5823,2456908.916735,0.3084
2456910.0,1360.8221,0.5781,0.0068,0.04562,0.5799,1341.4766,0.5699,0.0068,0.2014,0.6044,2456909.996001,0.32
2456911.0,1360.8714,0.5781,0.0068,0.07143,0.5825,1342.2139,0.5702,0.0068,0.2797,0.6351,2456911.003564,0.3249
2456912.0,1361.0714,0.5782,0.0068,0.1191,0.5903,1343.0881,0.5705,0.0068,0.3367,0.6625,2456911.990957,0.3287
2456913.0,1361.3861,0.5783,0.0068,0.09548,0.5861,1344.1185,0.571,0.0068,0.2946,0.6425,2456913.03664,0.296
2456914.0,1361.6662,0.5784,0.0068,0.08766,0.585,1345.1429,0.5714,0.0068,0.278,0.6355,2456914.117781,0.2862
2456915.0,1361.8128,0.5785,0.0068,0.06982,0.5827,1345.8455,0.5717,0.0068,0.2757,0.6347,2456914.919754,0.3146
2456916.0,1361.8591,0.5785,0.0068,0.03921,0.5798,1346.6427,0.5721,0.0068,0.2072,0.6084,2456915.994417,0.3052
2456917.0,1361.7423,0.5785,0.0068,0.0736,0.5831,1347.2965,0.5723,0.0068,0.172,0.5976,2456917.086682,0.3169
2456918.0,1361.6465,0.5784,0.0068,0.04165,0.5799,1347.8758,0.5726,0.0068,0.2419,0.6216,2456918.036307,0.3329
2456919.0,1361.7374,0.5785,0.0068,0.06695,0.5823,1348.7104,0.5729,0.0068,0.2719,0.6342,2456919.076967,0.3238
2456920.0,1361.7668,0.5786,0.0068,0.05826,0.5815,1349.5322,0.5734,0.0068,0.2237,0.6155,2456920.174773,0.2958
2456921.0,1361.714,0.5786,0.0068,0.04392,0.5803,1350.0804,0.5736,0.0068,0.2073,0.61,2456920.999373,0.3037
2456922.0,1361.6471,0.5786,0.0068,0.05293,0.581,1350.8068,0.574,0.0068,0.1865,0.6035,2456922.078483,0.2698
2456923.0,1361.5438,0.5785,0.0068,0.06998,0.5827,1351.4085,0.5742,0.0068,0.1879,0.6042,2456923.028049,0.3312
2456924.0,1361.3967,0.5785,0.0068,0.05913,0.5815,1351.9103,0.5744,0.0068,0.225,0.6169,2456923.894474,0.3611
2456925.0,1361.2465,0.5784,0.0068,0.08606,0.5848,1352.4506,0.5747,0.0068,0.1741,0.6005,2456924.80913,0.3207
2456926.0,1360.995,0.5783,0.0068,0.1172,0.59,1352.9513,0.5749,0.0068,0.1163,0.5865,2456925.796638,0.2415
2456927.0,1360.7881,0.5782,0.0068,0.06672,0.582,1353.5698,0.5751,0.0068,0.2296,0.6193,2456926.871324,0.3198
2456928.0,1360.8447,0.5782,0.0068,0.06908,0.5823,1354.4109,0.5755,0.0068,0.2395,0.6233,2456927.886219,0.2407
2456929.0,1361.1298,0.5783,0.0068,0.06253,0.5817,1355.4468,0.5759,0.0068,0.2805,0.6406,2456928.851289,0.3156
2456930.0,1361.4215,0.5785,0.0068,0.1281,0.5925,1356.6129,0.5764,0.0068,0.4088,0.7066,2456929.967109,0.3669
2456931.0,1361.6704,0.5786,0.0068,0.06399,0.5821,1357.7043,0.5769,0.0068,0.33,0.6646,2456931.03567,0.3652
2456932.0,1361.7267,0.5786,0.0068,0.05935,0.5816,1358.4132,0.5772,0.0068,0.2221,0.6185,2456931.859357,0.2946
2456933.0,1361.7407,0.5786,0.0068,0.05154,0.5809,1359.3044,0.5776,0.0068,0.2698,0.6375,2456932.963202,0.3175
2456934.0,1361.7649,0.5788,0.0068,0.04328,0.5804,1360.1812,0.5781,0.0068,0.2522,0.6307,2456934.034653,0.3222
2456935.0,1361.8695,0.5788,0.0068,0.05226,0.5811,1361.1521,0.5785,0.0068,0.2672,0.6372,2456935.12346,0.2941
2456936.0,1361.9868,0.5788,0.0068,0.04783,0.5808,1361.993,0.5788,0.0068,0.2628,0.6357,2456936.034514,0.3179
2456937.0,1361.9885,0.5788,0.0068,0.05442,0.5814,1362.7522,0.5792,0.0068,0.2707,0.6393,2456936.990618,0.3392
2456938.0,1361.9817,0.5788,0.0068,0.05265,0.5812,1363.512,0.5795,0.0068,0.2219,0.6205,2456937.961894,0.2755
2456939.0,1361.869,0.5788,0.0068,0.07013,0.583,1364.2579,0.5798,0.0068,0.184,0.6083,2456939.055355,0.2957
2456940.0,1361.7459,0.5787,0.0068,0.05735,0.5816,1364.8635,0.5801,0.0068,0.2891,0.6481,2456939.988589,0.3589
2456941.0,1361.7259,0.5787,0.0068,0.053,0.5812,1365.6408,0.5804,0.0068,0.2255,0.6227,2456941.014175,0.2969
2456942.0,1361.6752,0.5787,0.0068,0.04973,0.5808,1366.3773,0.5807,0.0068,0.225,0.6228,2456942.032235,0.2931
2456943.0,1361.5915,0.5787,0.0068,0.06111,0.5819,1367.0636,0.581,0.0068,0.1605,0.6028,2456943.03267,0.2506
2456944.0,1361.4835,0.5786,0.0068,0.04412,0.5803,1367.6971,0.5813,0.0068,0.2533,0.634,2456944.000283,0.3186
2456945.0,1361.4137,0.5786,0.0068,0.04892,0.5807,1368.3907,0.5816,0.0068,0.2328,0.6264,2456944.9995,0.3126
2456946.0,1361.4042,0.5786,0.0068,0.04426,0.5803,1369.1458,0.5819,0.0068,0.2573,0.6362,2456946.002721,0.3167
2456947.0,1361.4696,0.5786,0.0068,0.05946,0.5817,1369.9673,0.5822,0.0068,0.2755,0.6441,2456946.996087,0.3137
2456948.0,1361.5045,0.5788,0.0068,0.04955,0.5809,1370.8141,0.5827,0.0068,0.2394,0.63,2456948.064896,0.3085
2456949.0,1361.4369,0.5787,0.0068,0.07224,0.5832,1371.4633,0.583,0.0068,0.1674,0.6066,2456949.010424,0.2795
2456950.0,1361.0015,0.5786,0.0068,0.1934,0.61,1371.8368,0.5832,0.0068,0.04883,0.5852,2456950.08199,0.2804
2456951.0,1360.2819,0.5783,0.0068,0.2672,0.637,1371.8116,0.5832,0.0068,0.0649,0.5868,2456951.006426,0.3068
2456952.0,1359.575,0.578,0.0068,0.2075,0.6141,1371.7562,0.5831,0.0068,0.03818,0.5844,2456951.874924,0.2801
2456953.0,1358.7913,0.5776,0.0068,0.1759,0.6038,1371.7558,0.5831,0.0068,0.0508,0.5853,2456952.919106,0.282
2456954.0,1358.5212,0.5775,0.0068,0.05967,0.5806,1372.2942,0.5834,0.0068,0.2939,0.6532,2456953.990577,0.3465
2456955.0,1358.8113,0.5776,0.0068,0.1506,0.5969,1373.2908,0.5838,0.0068,0.3419,0.6765,2456954.919327,0.2607
2456956.0,1359.4047,0.5779,0.0068,0.1911,0.6087,1374.7185,0.5844,0.0068,0.3884,0.7017,2456956.01158,0.2619
2456957.0,1360.0844,0.5782,0.0068,0.2164,0.6173,1376.1753,0.585,0.0068,0.4426,0.7336,2456957.026484,0.298
2456958.0,1360.7773,0.5785,0.0068,0.2242,0.6204,1377.5646,0.5856,0.0068,0.4437,0.7347,2456957.934535,0.2908
2456959.0,1361.2882,0.5787,0.0068,0.08282,0.5846,1378.8924,0.5862,0.0068,0.2799,0.6496,2456959.005615,0.2725
2456960.0,1361.5558,0.5788,0.0068,0.0692,0.5829,1379.8944,0.5866,0.0068,0.2846,0.652,2456959.974207,0.2977
2456961.0,1361.6833,0.579,0.0068,0.06998,0.5832,1380.8046,0.5871,0.0068,0.2872,0.6536,2456961.013439,0.3054
2456962.0,1361.7704,0.579,0.0068,0.04279,0.5806,1381.6355,0.5875,0.0068,0.2399,0.6346,2456962.007534,0.3026
2456963.0,1361.7618,0.579,0.0068,0.05165,0.5813,1382.4402,0.5878,0.0068,0.1907,0.618,2456963.105,0.2886
2456964.0,1361.5753,0.5789,0.0068,0.04867,0.581,1382.9208,0.588,0.0068,0.2101,0.6244,2456964.017663,0.308
2456965.0,1361.5261,0.5789,0.0068,0.04322,0.5805,1383.5508,0.5883,0.0068,0.2177,0.6273,2456964.952908,0.2833
2456966.0,1361.5774,0.5789,0.0068,0.05381,0.5814,1384.3479,0.5886,0.0068,0.258,0.6427,2456965.990722,0.3298
2456967.0,1361.6098,0.579,0.0068,0.06644,0.5828,1385.0964,0.5889,0.0068,0.2903,0.6566,2456967.001367,0.3383
2456968.0,1361.6721,0.579,0.0068,0.04848,0.581,1385.8766,0.5893,0.0068,0.2245,0.6306,2456968.029022,0.3175
2456969.0,1361.663,0.579,0.0068,0.06198,0.5823,1386.5001,0.5895,0.0068,0.182,0.617,2456968.950024,0.3049
2456970.0,1361.5643,0.5789,0.0068,0.0534,0.5814,1387.094,0.5898,0.0068,0.204,0.6241,2456969.976653,0.3199
2456971.0,1361.5124,0.5789,0.0068,0.05151,0.5812,1387.7863,0.5901,0.0068,0.2248,0.6315,2456971.097753,0.3475
2456972.0,1361.5063,0.5789,0.0068,0.04855,0.5809,1388.4667,0.5904,0.0068,0.1758,0.616,2456972.148445,0.3183
2456973.0,1361.4762,0.5789,0.0068,0.0433,0.5805,1389.0851,0.5906,0.0068,0.1608,0.6121,2456973.157957,0.2533
2456974.0,1361.6393,0.579,0.0068,0.08454,0.5851,1389.7709,0.5909,0.0068,0.2784,0.6532,2456973.977506,0.3237
2456975.0,1361.9655,0.5792,0.0068,0.07668,0.5843,1390.8198,0.5915,0.0068,0.2315,0.6352,2456975.122936,0.2591
2456976.0,1362.0844,0.5793,0.0068,0.05606,0.582,1391.364,0.5917,0.0068,0.1889,0.6212,2456975.808491,0.2609
2456977.0,1362.1213,0.5793,0.0068,0.07204,0.5838,1392.0,0.592,0.0068,0.1013,0.6006,2456976.789999,0.2427
2456978.0,1361.7581,0.5792,0.0068,0.1268,0.5929,1392.4033,0.5922,0.0068,0.07377,0.5968,2456978.080664,0.2886
2456979.0,1361.4128,0.579,0.0068,0.09257,0.5864,1392.6603,0.5923,0.0068,0.1091,0.6023,2456979.112658,0.2526
2456980.0,1361.2167,0.5789,0.0068,0.07962,0.5844,1393.005,0.5924,0.0068,0.136,0.6078,2456980.046733,0.3146
2456981.0,1361.088,0.5789,0.0068,0.06782,0.5828,1393.2725,0.5926,0.0068,0.07835,0.5977,2456980.736713,0.1444
2456982.0,1361.1446,0.5789,0.0068,0.02989,0.5797,1393.9103,0.5928,0.0068,0.09596,0.6005,2456981.749227,0.1493
2456983.0,1361.2539,0.5789,0.0068,0.01428,0.5791,1394.9834,0.5933,0.0068,0.01272,0.5934,2456983.452573,0.0052
2456984.0,1361.2664,0.5789,0.0068,0.0,0.5789,1395.0787,0.5933,0.0068,0.0,0.5933,2456983.600341,0.0
2456985.0,1361.4026,0.579,0.0068,0.05588,0.5817,1396.0737,0.5938,0.0068,0.15,0.6124,2456985.146051,0.2385
2456986.0,1361.374,0.579,0.0068,0.05813,0.5819,1396.5129,0.5939,0.0068,0.1573,0.6144,2456986.004255,0.2857
2456987.0,1361.3666,0.5791,0.0068,0.04063,0.5805,1397.0626,0.5943,0.0068,0.1626,0.6162,2456987.037271,0.3195
2456988.0,1361.3428,0.5791,0.0068,0.0463,0.581,1397.5134,0.5945,0.0068,0.1226,0.607,2456987.929384,0.2539
2456989.0,1361.2144,0.5791,0.0068,0.06123,0.5823,1397.9647,0.5947,0.0068,0.09909,0.6029,2456989.041573,0.2128
2456990.0,1361.1348,0.579,0.0068,0.06481,0.5826,1398.413,0.5949,0.0068,0.1638,0.617,2456990.072867,0.3465
2456991.0,1361.1002,0.579,0.0068,0.04444,0.5807,1398.8165,0.5951,0.0068,0.1591,0.616,2456990.943059,0.3562
2456992.0,1361.0848,0.579,0.0068,0.05503,0.5816,1399.2768,0.5953,0.0068,0.1722,0.6197,2456991.906604,0.3255
2456993.0,1361.0682,0.579,0.0068,0.05231,0.5814,1399.7876,0.5955,0.0068,0.1642,0.6177,2456993.003344,0.3014
